 0, 0, 2, 12, 58, 1507, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 3, 15, 89, 568, 1349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 5, 22, 92, 1898, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 18, 50, 1080, 874, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 7, 23, 67, 971, 957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 2, 4, 3, 4, 5, 29, 11, 3, 14, 67, 164, 224, 525, 578, 65, 9, 5, 5, 4, 13, 3, 4, 5, 7, 5, 6, 3;
 0, 0, 8, 4, 15, 358, 968, 269, 54, 6, 6, 9, 4, 3, 3, 5, 3, 4, 14, 3, 8, 2, 3, 4, 6, 5, 4, 14, 24, 49, 84;
 0, 0, 4, 4, 9, 31, 517, 847, 242, 25, 8, 8, 4, 4, 4, 3, 3, 6, 8, 8, 5, 5, 3, 4, 5, 5, 6, 9, 28, 36, 89;
 0, 0, 8, 19, 95, 1893, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 19, 85, 1106, 815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 19, 87, 970, 947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 7, 20, 101, 1894, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 9, 58, 1334, 623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 11, 60, 641, 1310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 10, 68, 1893, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 8, 15, 1293, 663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 11, 41, 631, 1297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 3, 8, 5, 6, 33, 98, 1115, 433, 132, 13, 4, 0, 4, 8, 2, 11, 3, 0, 5, 3, 0, 1, 1, 0, 2, 3, 7, 9, 20, 38, 40;
 0, 0, 1, 8, 4, 2, 7, 71, 8, 4, 9, 251, 1452, 29, 4, 7, 6, 1, 13, 1, 0, 0, 6, 3, 1, 0, 0, 0, 3, 9, 8;
 0, 0, 0, 0, 0, 5, 3, 5, 2, 5, 25, 49, 7, 3, 4, 27, 134, 153, 470, 803, 170, 10, 3, 0, 1, 4, 5, 0, 0, 0, 2;
 0, 0, 4, 23, 68, 1879, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 13, 44, 1470, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 11, 42, 473, 1440, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 0, 2, 0, 1, 1, 3, 2, 1, 0, 1, 6, 368, 1136, 164, 15, 5, 1, 6, 5, 12, 3, 6, 10, 5, 3, 11, 4, 41, 80;
 0, 0, 0, 2, 1, 1, 0, 0, 1, 3, 3, 1, 0, 0, 1, 2, 9, 128, 1113, 432, 11, 3, 3, 11, 5, 3, 11, 7, 4, 5, 13;
 2, 0, 0, 2, 1, 1, 2, 1, 2, 2, 36, 555, 741, 274, 75, 8, 4, 4, 7, 7, 9, 0, 11, 9, 3, 6, 4, 18, 31, 58, 48;
 0, 0, 3, 9, 90, 1868, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 4, 17, 1398, 558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 7, 11, 700, 1260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 5, 10, 51, 1913, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 6, 19, 1237, 718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 11, 14, 887, 1068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 5, 59, 1866, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 3, 11, 1373, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 5, 12, 543, 1375, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 2, 6, 4, 1, 8, 84, 1130, 408, 122, 22, 6, 8, 3, 1, 0, 2, 5, 2, 2, 1, 4, 15, 20, 3, 0, 2, 5, 21, 17, 29, 36;
 0, 0, 2, 2, 6, 2, 1, 2, 8, 37, 2, 192, 1491, 43, 11, 3, 1, 1, 1, 6, 3, 1, 1, 6, 21, 11, 6, 0, 1, 21, 7;
 0, 0, 0, 0, 0, 2, 2, 1, 6, 1, 2, 3, 11, 18, 17, 17, 132, 151, 503, 867, 66, 6, 4, 2, 1, 1, 11, 16, 11, 5, 6;
 0, 1, 7, 7, 69, 1893, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 9, 27, 1342, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 9, 27, 653, 1288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 9, 12, 1907, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 4, 9, 1510, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 3, 12, 440, 1481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 15, 60, 1896, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 7, 18, 1147, 807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 8, 51, 872, 1047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 5, 3, 4, 2, 5, 102, 1056, 472, 117, 16, 9, 7, 6, 7, 1, 0, 1, 0, 3, 4, 10, 22, 4, 2, 2, 2, 3, 18, 24, 27, 32;
 0, 0, 3, 2, 4, 2, 3, 3, 2, 39, 14, 236, 1425, 46, 9, 14, 6, 1, 3, 1, 0, 0, 3, 4, 31, 9, 0, 0, 0, 13, 16;
 0, 0, 0, 0, 0, 4, 1, 3, 2, 1, 3, 1, 4, 26, 20, 17, 122, 189, 535, 781, 95, 5, 0, 2, 2, 2, 6, 17, 19, 1, 4;
 0, 0, 1, 8, 82, 1823, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 12, 1492, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 4, 11, 252, 1668, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 4, 46, 33, 1888, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 9, 51, 1374, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 10, 53, 574, 1343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 12, 69, 1893, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 6, 15, 1357, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 9, 23, 633, 1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 1, 1, 0, 0, 1, 2, 4, 1, 0, 1, 7, 407, 1108, 156, 12, 5, 3, 2, 0, 18, 2, 7, 12, 4, 10, 9, 17, 33, 70;
 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 4, 2, 1, 0, 1, 1, 18, 73, 1143, 455, 6, 3, 1, 16, 2, 2, 12, 10, 4, 12, 12;
 0, 0, 4, 0, 0, 0, 3, 2, 2, 2, 41, 652, 693, 179, 111, 13, 6, 4, 1, 2, 16, 2, 10, 7, 4, 8, 12, 18, 22, 58, 59;
 0, 0, 2, 12, 101, 1847, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 6, 55, 1538, 380, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 7, 53, 345, 1572, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 9, 18, 83, 1914, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 14, 63, 1612, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 5, 14, 58, 336, 1612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 6, 7, 55, 1909, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 10, 24, 1450, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 8, 48, 474, 1447, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 35, 40, 26, 21, 12, 25, 16, 13, 17, 12, 21, 17, 18, 10, 12, 7, 12, 21, 48, 7, 15, 73, 53, 43, 140, 258, 518, 313;
 0, 7, 38, 34, 29, 25, 12, 28, 13, 8, 15, 17, 19, 14, 18, 10, 13, 11, 13, 15, 40, 14, 36, 38, 66, 71, 223, 578, 322, 185, 66;
 32, 36, 26, 31, 14, 18, 23, 13, 10, 14, 13, 26, 14, 10, 14, 14, 10, 11, 16, 43, 23, 34, 53, 83, 315, 535, 281, 142, 100, 42, 29;
 0, 1, 9, 11, 105, 1896, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 4, 11, 27, 1649, 331, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 13, 26, 326, 1655, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 4, 10, 55, 1909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 6, 16, 1473, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 1, 8, 24, 600, 1347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 0, 4, 17, 99, 1900, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 2, 8, 23, 1624, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 0, 9, 20, 473, 1522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 4, 3, 5, 3, 1, 2, 5, 0, 5, 33, 41, 13, 451, 983, 222, 22, 6, 10, 2, 4, 12, 8, 5, 6, 2, 20, 9, 9, 32, 70;
 0, 1, 0, 4, 4, 3, 3, 2, 2, 4, 1, 3, 35, 6, 37, 3, 7, 95, 1070, 499, 18, 11, 5, 4, 13, 5, 8, 6, 20, 11, 3;
 1, 5, 3, 5, 3, 2, 3, 2, 3, 37, 92, 733, 604, 231, 61, 12, 7, 6, 5, 5, 13, 5, 4, 6, 4, 16, 8, 15, 22, 59, 42;
 0, 0, 6, 11, 77, 1876, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 7, 15, 1627, 327, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 8, 22, 317, 1628, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 2, 4, 4, 3, 3, 3, 1, 2, 5, 22, 15, 13, 39, 440, 1063, 148, 26, 2, 5, 6, 3, 7, 13, 2, 3, 14, 23, 7, 16, 31, 60;
 0, 0, 2, 5, 3, 2, 4, 2, 1, 2, 4, 3, 35, 3, 38, 3, 14, 115, 1045, 502, 16, 1, 5, 5, 13, 8, 2, 4, 21, 23, 5;
 0, 7, 3, 4, 4, 2, 1, 4, 2, 38, 65, 738, 606, 254, 55, 10, 3, 7, 4, 5, 11, 7, 1, 6, 11, 17, 16, 20, 31, 39, 47;
 0, 1, 7, 16, 100, 1898, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 4, 9, 20, 1620, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 4, 11, 19, 439, 1552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 4, 11, 63, 1898, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 6, 19, 1189, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 9, 36, 740, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 7, 53, 70, 1885, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 1, 13, 59, 1492, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 11, 77, 431, 1503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 4, 2, 2, 1, 5, 1, 1, 1, 3, 2, 1, 3, 4, 68, 7, 5, 13, 44, 134, 227, 504, 629, 70, 15, 10, 13, 8;
 0, 0, 5, 5, 2, 4, 3, 2, 1, 1, 5, 4, 71, 7, 46, 1129, 332, 52, 16, 13, 15, 15, 5, 12, 11, 10, 9, 9, 9, 24, 82;
 12, 5, 24, 299, 611, 259, 156, 106, 124, 51, 27, 12, 10, 10, 9, 8, 7, 8, 17, 6, 5, 10, 5, 14, 24, 30, 52, 40, 41, 37, 6;
 0, 0, 2, 14, 62, 1894, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 7, 25, 1446, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 11, 54, 358, 1555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 6, 17, 103, 1896, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 10, 64, 1490, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 1, 12, 78, 432, 1502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 6, 22, 82, 1914, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 10, 91, 1503, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 3, 12, 89, 446, 1475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 5, 10, 49, 1913, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 2, 6, 48, 1344, 579, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 2, 9, 44, 584, 1340, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 62, 14, 43, 14, 3, 15, 8, 4, 1, 0, 3, 6, 14, 6, 13, 10, 18, 42, 16, 5, 5, 38, 40, 17, 13, 11, 64, 65, 136, 276, 568;
 68, 13, 44, 9, 4, 17, 6, 2, 1, 1, 1, 9, 13, 6, 15, 16, 27, 26, 14, 6, 5, 42, 38, 19, 12, 23, 66, 57, 175, 535, 370;
 74, 18, 38, 5, 7, 16, 5, 0, 1, 1, 6, 15, 5, 14, 6, 20, 30, 30, 4, 5, 12, 56, 27, 8, 11, 31, 92, 78, 321, 597, 324;
 2, 6, 8, 2, 37, 92, 1070, 437, 160, 26, 3, 5, 13, 7, 13, 4, 0, 0, 0, 0, 0, 0, 4, 8, 4, 0, 1, 10, 26, 40, 40;
 0, 0, 1, 5, 7, 5, 1, 10, 72, 4, 10, 257, 1421, 47, 4, 14, 4, 16, 6, 1, 0, 0, 0, 0, 0, 5, 9, 2, 0, 0, 5;
 0, 0, 0, 0, 0, 4, 4, 3, 5, 2, 5, 9, 33, 40, 8, 38, 115, 199, 507, 698, 184, 18, 13, 0, 0, 0, 0, 0, 0, 11, 2;
