 0, 4, 8, 3, 45, 194, 1534, 14, 2, 7, 4, 7, 32, 6, 22;
 0, 0, 2, 3, 7, 5, 29, 34, 283, 1370, 72, 6, 2, 27, 16;
 1, 14, 1962, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 10, 1369, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 36, 1941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1919, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 4, 1519, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 15, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 18, 1956, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 1165, 807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 59, 1919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 8, 6, 107, 1528, 133, 16, 13, 1, 1, 7, 32, 6, 4, 21, 51;
 0, 5, 6, 6, 41, 250, 1471, 23, 7, 4, 0, 7, 40, 0, 13;
 0, 0, 4, 4, 3, 4, 30, 37, 311, 1316, 100, 2, 4, 23, 20;
 0, 9, 1905, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 1504, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 15, 1920, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 50, 1921, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 9, 1425, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 63, 1917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 15, 1962, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1372, 601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 32, 1948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 2, 2, 0, 3, 5, 1, 414, 1264, 17, 5, 18, 9, 16, 19, 50;
 0, 0, 4, 0, 1, 6, 1, 2, 91, 1598, 9, 17, 4, 22, 16;
 0, 4, 0, 5, 4, 693, 872, 124, 10, 3, 18, 17, 12, 30, 80;
 0, 14, 1948, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 6, 1593, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 60, 1917, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 27, 1997, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 17, 1675, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 5, 72, 1948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1964, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 10, 1474, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 56, 1921, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 37, 66, 33, 41, 30, 33, 35, 22, 19, 69, 22, 126, 183, 776;
 7, 72, 54, 40, 21, 32, 33, 28, 24, 28, 54, 74, 137, 801, 507;
 68, 57, 32, 36, 24, 39, 24, 28, 21, 59, 57, 136, 850, 423, 142;
 1, 20, 2001, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 15, 1676, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 39, 1981, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 14, 1964, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1489, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 32, 1947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 21, 1999, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 10, 1647, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 29, 1995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 5, 8, 4, 7, 5, 74, 464, 1205, 28, 12, 16, 13, 8, 29, 41;
 1, 4, 7, 5, 6, 4, 41, 40, 102, 1569, 29, 9, 18, 14, 31;
 6, 8, 5, 5, 40, 825, 835, 73, 13, 10, 18, 10, 20, 23, 81;
 0, 17, 1953, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 9, 1642, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 30, 1945, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 6, 7, 6, 3, 27, 28, 479, 1211, 28, 11, 10, 15, 17, 30, 47;
 0, 7, 5, 6, 3, 7, 38, 41, 129, 1547, 17, 10, 21, 6, 44;
 7, 7, 6, 5, 40, 803, 860, 65, 10, 9, 18, 7, 28, 36, 70;
 1, 23, 1998, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1640, 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 4, 30, 1991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 15, 1961, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1208, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 45, 1933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 60, 1955, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 14, 1551, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 88, 1934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 6, 3, 6, 2, 5, 4, 72, 12, 57, 361, 1133, 85, 23;
 0, 10, 6, 5, 2, 9, 78, 1175, 384, 29, 30, 17, 21, 18, 33;
 17, 323, 870, 262, 175, 39, 20, 17, 15, 23, 15, 19, 54, 92, 78;
 0, 16, 1956, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1471, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 65, 1913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 23, 1999, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 12, 1554, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 90, 1934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 28, 1996, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 12, 1594, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 101, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 15, 1962, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 1392, 580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 53, 1924, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 76, 57, 18, 12, 1, 9, 20, 23, 60, 21, 43, 57, 24, 129, 412;
 81, 53, 21, 8, 2, 10, 19, 31, 53, 20, 47, 57, 35, 123, 710;
 92, 43, 23, 5, 2, 21, 19, 26, 60, 9, 68, 35, 42, 170, 918;
 8, 10, 129, 1507, 186, 8, 20, 17, 0, 0, 0, 12, 4, 11, 66;
 0, 6, 12, 11, 76, 267, 1468, 18, 20, 7, 0, 0, 5, 11, 0;
 0, 0, 4, 7, 7, 14, 73, 46, 314, 1205, 202, 13, 0, 0, 11;
 0, 14, 1956, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 10, 1631, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 53, 1919, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 28, 1994, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1661, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 69, 1953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 2, 42, 1975, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1655, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 82, 1940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 4, 1, 7, 1, 1, 29, 14, 5, 94, 386, 1036, 116, 15;
 1, 5, 6, 2, 5, 37, 4, 1156, 414, 21, 29, 14, 15, 17, 60;
 20, 367, 772, 249, 166, 59, 24, 23, 10, 11, 17, 30, 48, 91, 75;
 0, 48, 1969, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 16, 1688, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 99, 1918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 20, 1998, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1366, 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 66, 1956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 15, 1957, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 1190, 782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 58, 1919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 8, 12, 155, 1497, 170, 8, 20, 8, 5, 4, 2, 4, 8, 13, 62;
 0, 10, 7, 12, 78, 289, 1449, 16, 11, 6, 5, 5, 1, 3, 10;
 0, 0, 7, 5, 6, 12, 76, 62, 313, 1176, 217, 5, 5, 4, 2;
 0, 24, 1980, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 12, 1538, 475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 70, 1952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 16, 1958, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 9, 1408, 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 55, 1925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 1, 25, 1992, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1492, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 102, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 5, 6, 13, 38, 55, 393, 1126, 71, 6, 10, 18, 10, 19;
 1, 10, 324, 1309, 38, 12, 9, 9, 7, 13, 12, 18, 22, 18, 41;
 1, 7, 66, 1294, 309, 14, 10, 9, 9, 14, 10, 20, 17, 16, 66;
 0, 10, 1898, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 6, 1577, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 10, 1920, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 82, 22, 17, 17, 24, 18, 12, 15, 15, 8, 57, 31, 59, 101, 400;
 84, 21, 17, 22, 18, 22, 9, 15, 15, 8, 58, 36, 64, 96, 806;
 94, 17, 20, 17, 21, 17, 9, 14, 16, 15, 57, 35, 73, 155, 928;
 0, 19, 1951, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 14, 1717, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 4, 50, 1926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 34, 96, 43, 36, 34, 16, 28, 24, 36, 36, 38, 97, 212, 753;
 14, 75, 77, 32, 39, 15, 29, 26, 30, 35, 28, 99, 122, 731, 455;
 82, 73, 37, 42, 17, 24, 26, 28, 38, 30, 46, 137, 776, 379, 170;
 0, 13, 1958, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 12, 1639, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 30, 1946, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 3, 5, 4, 2, 7, 38, 492, 1160, 41, 10, 21, 12, 24, 11, 39;
 2, 2, 5, 3, 2, 5, 39, 2, 148, 1528, 21, 18, 18, 21, 11;
 4, 5, 4, 2, 37, 704, 894, 96, 16, 18, 16, 14, 15, 12, 97;
 0, 8, 1922, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 1482, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 17, 1919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 3, 4, 5, 2, 27, 18, 491, 1168, 34, 3, 19, 13, 22, 15, 55;
 0, 3, 5, 3, 3, 2, 42, 2, 156, 1522, 15, 16, 15, 15, 21;
 3, 5, 4, 3, 44, 755, 839, 96, 5, 17, 13, 15, 21, 14, 93;
 0, 15, 1951, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 9, 1630, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 40, 1937, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 3, 1, 0, 3, 5, 0, 1, 15, 157, 362, 1013, 75, 25;
 0, 3, 1, 1, 7, 0, 4, 1073, 500, 22, 13, 12, 30, 19, 47;
 5, 332, 692, 281, 217, 67, 19, 8, 17, 23, 22, 20, 58, 97, 71;
 1, 14, 1955, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 1563, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 60, 1916, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 16, 1952, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1429, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 26, 1952, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 9, 1911, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 1365, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 17, 1917, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 4, 4, 16, 37, 69, 343, 1169, 66, 7, 11, 27, 8, 10;
 0, 11, 369, 1283, 24, 11, 4, 12, 5, 23, 15, 5, 11, 26, 52;
 0, 7, 61, 1363, 251, 15, 7, 6, 8, 22, 15, 6, 12, 23, 58;
 2, 40, 1976, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 10, 1374, 641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 5, 98, 1918, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 5, 6, 70, 1573, 143, 5, 4, 6, 20, 2, 2, 0, 8, 21, 60;
 0, 6, 4, 6, 44, 275, 1465, 3, 4, 12, 14, 0, 2, 4, 10;
 0, 0, 0, 8, 2, 3, 45, 52, 325, 1196, 176, 16, 10, 0, 3;
 119, 30, 18, 27, 17, 22, 22, 34, 12, 14, 57, 34, 90, 92, 441;
 123, 32, 12, 23, 24, 17, 29, 31, 13, 16, 55, 44, 91, 97, 742;
 129, 29, 13, 29, 20, 17, 35, 19, 18, 13, 61, 50, 96, 146, 900;
 0, 27, 1992, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 16, 1734, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 1, 66, 1957, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 89, 21, 35, 29, 8, 5, 5, 2, 15, 30, 21, 32, 96, 104, 378;
 93, 26, 44, 12, 10, 2, 5, 3, 25, 22, 20, 43, 110, 96, 675;
 99, 24, 44, 11, 8, 3, 4, 3, 27, 21, 30, 45, 105, 120, 869;
 11, 12, 83, 1568, 159, 13, 8, 12, 18, 3, 8, 8, 0, 9, 60;
 1, 6, 10, 8, 81, 230, 1498, 14, 5, 22, 12, 0, 10, 6, 1;
 0, 0, 5, 8, 7, 5, 73, 67, 281, 1248, 159, 24, 11, 0, 13;
 0, 23, 1984, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 18, 1314, 693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 6, 82, 1937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 19, 1958, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 8, 1588, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 35, 1945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 24, 1995, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1150, 862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 3, 106, 1916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 9, 11, 134, 1505, 166, 23, 8, 14, 13, 3, 15, 2, 1, 21, 51;
 1, 7, 9, 7, 81, 300, 1422, 20, 10, 19, 9, 9, 7, 2, 3;
 0, 1, 5, 7, 4, 8, 71, 45, 340, 1180, 196, 25, 5, 6, 7;
 0, 15, 1947, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 7, 1466, 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 62, 1915, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 60, 1954, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1520, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 87, 1936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 27, 1985, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1464, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 61, 1964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 5, 8, 94, 1499, 190, 7, 2, 13, 13, 2, 3, 3, 3, 17, 60;
 0, 6, 5, 5, 46, 295, 1444, 2, 4, 13, 13, 0, 4, 5, 9;
 0, 0, 2, 4, 5, 4, 38, 50, 341, 1200, 168, 13, 8, 0, 7;
 0, 29, 1982, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 15, 1381, 629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 111, 1914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 26, 1999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1557, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 102, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 11, 1969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 6, 1381, 593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 56, 1924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 6, 98, 46, 31, 19, 12, 32, 21, 15, 18, 98, 29, 124, 745, 636;
 2, 96, 49, 26, 26, 12, 30, 22, 17, 16, 93, 32, 118, 558, 812;
 51, 71, 41, 28, 15, 18, 26, 22, 13, 30, 93, 55, 293, 1017, 216;
 39, 31, 30, 29, 14, 4, 4, 10, 18, 61, 31, 66, 29, 150, 350;
 39, 32, 33, 26, 13, 4, 7, 8, 19, 60, 36, 67, 24, 169, 715;
 39, 32, 48, 16, 9, 4, 7, 8, 23, 61, 49, 58, 20, 193, 901;
 6, 50, 58, 30, 25, 15, 32, 19, 16, 17, 64, 59, 81, 754, 680;
 3, 49, 58, 34, 24, 13, 30, 22, 15, 19, 62, 59, 71, 566, 865;
 25, 52, 51, 30, 16, 20, 30, 16, 15, 27, 60, 63, 313, 980, 249;
 0, 26, 1990, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1587, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 4, 95, 1925, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 25, 1997, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 12, 1567, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 86, 1937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 19, 1956, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 6, 1539, 435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 66, 1914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 25, 1992, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 13, 1387, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 2, 104, 1919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 25, 1994, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
